OrderID,CustomerID,OrderDate,OrderTotal,NumLines,TotalQuantity,SalespersonID,Year,Quarter
50787,1047,2024-02-13,512.05,5,8,10,2024,1
50821,1143,2024-02-12,1268.36,5,8,4,2024,1
50825,1409,2024-03-09,222.14,1,2,3,2024,1
50828,1177,2024-02-08,628.41,3,4,23,2024,1
50836,1107,2024-01-24,2557.26,4,7,21,2024,1
50838,1166,2024-01-06,3787.17,3,5,11,2024,1
50844,1175,2024-01-10,473.09,3,6,6,2024,1
50848,1385,2024-01-17,2430.53,4,6,13,2024,1
50864,1090,2024-03-07,1378.09,3,6,23,2024,1
50873,1024,2024-02-12,659.07,4,5,13,2024,1
50881,1133,2024-01-05,1333.18,4,5,17,2024,1
50885,1010,2024-02-26,373.88,3,4,13,2024,1
50915,1454,2024-03-31,199.92,3,3,24,2024,1
50917,1480,2024-01-07,533.11,3,5,25,2024,1
50928,1085,2024-02-11,61.34,2,2,19,2024,1
50933,1394,2024-02-11,969.96,2,5,20,2024,1
50938,1335,2024-02-04,1341.59,4,4,17,2024,1
50941,1145,2024-03-29,324.16,4,5,2,2024,1
50946,1339,2024-01-01,104.09,2,2,10,2024,1
50951,1280,2024-03-31,1831.93,4,5,24,2024,1
50964,1045,2024-03-28,124.09,2,2,25,2024,1
50965,1157,2024-01-10,1041.08,4,6,30,2024,1
50984,1223,2024-02-09,891.33,6,9,24,2024,1
50987,1330,2024-02-04,1385.21,4,6,13,2024,1
50988,1424,2024-01-23,507.27,1,1,20,2024,1
50990,1040,2024-03-08,472.3,3,6,27,2024,1
51021,1255,2024-01-16,915.13,2,2,27,2024,1
51028,1397,2024-02-06,105.61,1,1,23,2024,1
51038,1499,2024-03-29,382.64,4,5,11,2024,1
51054,1101,2024-01-05,109.33,2,2,3,2024,1
51069,1079,2024-01-16,202.77,1,3,21,2024,1
51085,1456,2024-03-25,1500.48,3,3,7,2024,1
51088,1193,2024-01-02,336.83,3,4,15,2024,1
51118,1419,2024-02-01,2376.07,4,8,6,2024,1
51140,1025,2024-01-11,577.69,3,3,13,2024,1
51148,1031,2024-01-05,310.26,3,4,29,2024,1
51150,1480,2024-03-01,897.63,4,5,7,2024,1
51151,1420,2024-01-13,1107.58,6,7,1,2024,1
51162,1272,2024-01-30,201.75,2,2,17,2024,1
51168,1285,2024-03-01,171.88,1,2,9,2024,1
51171,1295,2024-01-02,409.17,5,9,2,2024,1
51180,1307,2024-03-29,299.74,1,2,9,2024,1
51184,1432,2024-01-16,209.07,4,4,22,2024,1
51186,1324,2024-03-16,174.11,2,2,7,2024,1
51193,1130,2024-01-04,378.8,2,5,10,2024,1
51195,1229,2024-02-11,484.84,2,4,5,2024,1
51218,1292,2024-02-14,518.77,4,8,23,2024,1
51230,1295,2024-01-26,432.12,3,4,30,2024,1
51235,1222,2024-03-02,489.3,6,8,26,2024,1
51243,1323,2024-01-27,512.68,2,2,2,2024,1
51257,1402,2024-02-08,503.35,3,3,26,2024,1
51262,1280,2024-02-13,543.15,2,3,23,2024,1
51276,1397,2024-03-16,1656.47,2,3,15,2024,1
51280,1343,2024-02-28,1467.8,6,7,23,2024,1
51281,1216,2024-01-10,818.73,5,8,16,2024,1
51290,1074,2024-03-27,1015.7,2,2,18,2024,1
51293,1350,2024-01-18,387.17,5,6,15,2024,1
51326,1034,2024-02-02,229.35,3,4,3,2024,1
51347,1250,2024-02-07,589.64,2,3,6,2024,1
51356,1449,2024-02-01,1421.76,6,9,24,2024,1
51361,1174,2024-02-07,350.38,3,3,9,2024,1
51368,1116,2024-03-03,571.92,4,6,19,2024,1
51370,1078,2024-03-12,649.71,5,9,16,2024,1
51395,1450,2024-02-28,213.72,1,1,26,2024,1
51396,1492,2024-02-26,1384.16,3,4,11,2024,1
51397,1155,2024-03-29,1804.09,5,11,21,2024,1
51411,1013,2024-01-03,202.09,3,3,21,2024,1
51417,1332,2024-01-18,506.6,2,2,13,2024,1
51426,1486,2024-02-27,338.87,3,7,14,2024,1
51431,1474,2024-03-25,1636.67,5,9,26,2024,1
51436,1218,2024-02-19,493.75,2,5,28,2024,1
51439,1422,2024-01-25,694.09,5,8,6,2024,1
51459,1225,2024-02-12,314.7,3,3,18,2024,1
51463,1085,2024-03-08,191.15,2,2,18,2024,1
51475,1201,2024-02-28,984.76,5,5,8,2024,1
51522,1209,2024-03-28,87.38,2,2,10,2024,1
51551,1188,2024-01-24,688.65,5,7,14,2024,1
51553,1388,2024-03-13,144.78,2,2,8,2024,1
51589,1212,2024-02-28,1877.07,5,9,17,2024,1
51618,1416,2024-02-28,1611.64,6,8,9,2024,1
51636,1310,2024-02-03,1778.21,6,8,14,2024,1
51643,1139,2024-02-28,149.38,2,2,13,2024,1
51650,1057,2024-01-19,1727.36,3,5,30,2024,1
51702,1276,2024-03-30,495.42,3,4,1,2024,1
51708,1044,2024-03-12,3423.36,6,9,29,2024,1
51733,1132,2024-01-08,905.7,4,4,25,2024,1
51747,1052,2024-02-20,2546.69,6,10,15,2024,1
51762,1302,2024-03-17,775.71,6,9,16,2024,1
51763,1401,2024-03-21,119.07,2,2,9,2024,1
51775,1420,2024-03-31,951.67,4,8,10,2024,1
51777,1489,2024-02-20,567.95,4,7,11,2024,1
51801,1155,2024-03-21,982.6,4,4,29,2024,1
51805,1261,2024-02-18,1523.07,4,6,30,2024,1
51808,1031,2024-01-14,601.53,3,5,27,2024,1
51816,1120,2024-03-18,1035.86,2,3,23,2024,1
51820,1195,2024-02-20,582.5,3,6,22,2024,1
51821,1195,2024-03-21,3753.55,6,10,12,2024,1
51827,1473,2024-01-04,1223.12,3,7,11,2024,1
51828,1430,2024-03-03,257.15,3,3,28,2024,1
51836,1336,2024-03-23,1572.12,5,6,16,2024,1
51843,1476,2024-03-11,394.69,4,4,7,2024,1
51855,1137,2024-02-25,576.73,4,5,8,2024,1
51857,1295,2024-01-11,439.64,2,4,5,2024,1
51860,1360,2024-01-13,327.07,4,4,11,2024,1
51884,1169,2024-03-07,2987.87,5,7,2,2024,1
51925,1338,2024-03-26,41.51,2,3,19,2024,1
51934,1237,2024-02-13,1364.35,6,9,8,2024,1
51939,1119,2024-01-24,625.58,3,4,7,2024,1
51946,1229,2024-01-27,122.98,1,1,14,2024,1
51998,1393,2024-03-13,1323.57,5,8,30,2024,1
