OrderID,CustomerID,OrderDate,OrderTotal,NumLines,TotalQuantity,SalespersonID,Year,Quarter
51444,1274,2024-06-21,688.97,5,6,16,2024,2
51447,1019,2024-06-17,685.91,6,7,7,2024,2
51448,1055,2024-04-07,227.5,2,3,12,2024,2
51455,1198,2024-06-12,228.85,3,5,11,2024,2
51462,1146,2024-04-17,1256.56,5,11,4,2024,2
51466,1353,2024-06-13,1400.03,3,3,4,2024,2
51469,1330,2024-04-07,1107.11,3,4,29,2024,2
51476,1165,2024-04-06,1613.73,1,3,24,2024,2
51481,1451,2024-04-10,583.27,5,6,17,2024,2
51493,1405,2024-06-07,450.92,5,5,9,2024,2
51507,1393,2024-04-01,396.42,1,1,16,2024,2
51514,1006,2024-04-14,838.2,4,7,11,2024,2
51518,1311,2024-05-20,2629.23,5,12,25,2024,2
51521,1243,2024-04-09,489.48,3,3,24,2024,2
51546,1494,2024-04-11,967.71,3,3,9,2024,2
51559,1168,2024-06-23,1704.12,6,15,8,2024,2
51560,1211,2024-06-21,1351.56,6,9,2,2024,2
51565,1322,2024-06-25,215.87,3,3,5,2024,2
51566,1044,2024-05-10,568.36,6,7,25,2024,2
51572,1132,2024-06-22,260.35,3,3,16,2024,2
51576,1254,2024-06-16,677.88,5,6,24,2024,2
51578,1254,2024-05-19,637.42,2,4,1,2024,2
51584,1012,2024-04-21,60.15,1,1,30,2024,2
51598,1153,2024-06-02,1819.1,6,9,18,2024,2
51610,1245,2024-04-30,1213.45,5,8,21,2024,2
51614,1321,2024-04-16,1813.02,6,7,28,2024,2
51644,1044,2024-05-23,1108.6,3,5,5,2024,2
51646,1190,2024-04-07,840.12,4,4,9,2024,2
51648,1110,2024-06-21,378.53,3,4,5,2024,2
51654,1227,2024-06-02,518.37,4,8,16,2024,2
51656,1247,2024-05-27,294.64,2,2,2,2024,2
51658,1174,2024-05-10,721.58,4,6,19,2024,2
51664,1420,2024-06-12,389.26,4,7,8,2024,2
51667,1018,2024-04-15,126.15,2,3,4,2024,2
51669,1442,2024-06-18,32.67,1,1,2,2024,2
51676,1052,2024-06-17,1749.56,6,7,12,2024,2
51684,1141,2024-06-29,373.54,4,5,24,2024,2
51691,1286,2024-06-10,176.97,2,2,30,2024,2
51704,1014,2024-04-27,316.66,2,3,16,2024,2
51719,1414,2024-06-30,936.45,3,4,13,2024,2
51721,1391,2024-04-21,102.18,1,1,30,2024,2
51729,1238,2024-04-26,1381.77,5,7,17,2024,2
51738,1232,2024-05-14,587.73,4,10,4,2024,2
51741,1179,2024-05-05,1316.3,4,8,8,2024,2
51746,1065,2024-06-04,557.44,1,4,3,2024,2
51753,1272,2024-04-17,118.14,1,1,1,2024,2
51758,1498,2024-05-08,160.91,2,2,3,2024,2
51792,1076,2024-04-08,719.39,2,2,30,2024,2
51795,1295,2024-04-02,331.87,3,7,3,2024,2
51835,1453,2024-05-13,2052.69,3,6,19,2024,2
51845,1232,2024-06-05,2062.96,2,6,13,2024,2
51847,1419,2024-04-05,136.45,1,1,30,2024,2
51854,1364,2024-05-28,420.09,2,4,12,2024,2
51859,1290,2024-05-09,1214.32,2,3,16,2024,2
51867,1143,2024-04-21,909.35,2,2,9,2024,2
51880,1005,2024-04-25,360.36,2,5,16,2024,2
51881,1232,2024-06-08,1867.86,6,8,4,2024,2
51882,1463,2024-04-25,218.79,2,2,6,2024,2
51900,1064,2024-06-01,1257.04,3,4,20,2024,2
51911,1337,2024-04-02,148.07,2,2,24,2024,2
51915,1120,2024-05-11,472.96,3,6,7,2024,2
51938,1472,2024-06-29,1582.58,5,7,7,2024,2
51941,1199,2024-04-30,154.87,2,3,14,2024,2
51948,1492,2024-06-26,1842.5,6,6,6,2024,2
51950,1049,2024-06-28,478.04,2,2,5,2024,2
51960,1200,2024-04-17,237.74,3,3,3,2024,2
51965,1099,2024-06-16,927.3,6,9,13,2024,2
51974,1350,2024-04-01,481.16,5,6,16,2024,2
51996,1327,2024-04-09,366.34,3,3,2,2024,2
